Alpha,1.71875,0.859375,0.4296875,0.21484375,0.0537109375
Chain,0.6254545454545454,0.20181818181818176,0.22363636363636363,0.007272727272727273,0.2418181818181818
Open Addressing, 15.59090909090909, 0.44727272727272716, 0.34545454545454546, 0.1727272727272727, 0.0
